Name	Type	Region	PKG direct link	File Size
Hard Edge 	PS1	JP	http://zeusXXXXJP0202/NPJJ00027_00/WroFf2uNaESvVDpFdc2VtTWivcc5UUhSnbPBPWXyygv8IVPJHnC6WlPoEo857E7KIhiIbp6Nvamc4gJjQL6K5oxSmDSMJKFVrK3P8.pkg	478
A Bug`s Life 	PS1	US	http://zeusXXXXUP9000/NPUJ01538_00/15ltwy3YbdmyR3GOinKb4wrYDEFDHLRjoIdOQYYQ8kaChbeeTKHqI9aSaYwA9U5BDn51R45J1aV5ow6jjUQNiQt5VYSG1kE41a6DC.pkg	479
Crash Bandicoot 	PS1	JP	http://zeusXXXXJP9000/NPJI00012_00/6has67y4MiYkdRAltGx57dXdFTUwEsoNlwfP70hcjHyYlU2mdnFWBtOQ6ulr2DpMb0YMNCYDLc7Pl9vk3S5yvewBtPrneSgjSgF7P.pkg	479
Tokimeki Memorial: Forever With You 	PS1	JP	http://zeusXXXXJP0101/NPJJ00303_00/TeKEB5K6NTyUVGa5V7gr61VKMOMVysVJb9o4ulhgixuBk6lI1IYD3DUDG53wAPWgLqCkp5idP3pfUvwBXq7O0XxYej57dpacp0geo.pkg	480
Tomb Raider: The Last Revelation 	PS1	EU	http://zeusXXXXEP0776/NPEF00120_00/RBmNpfUleFgHXnoYEVLwmwlovwjSxsFqHqLQfryrAEIezgwYfKwyAecPomiduxLt.pkg	482
Tomb Raider: The Last Revelation (German) 	PS1	EU	http://zeusXXXXEP0776/NPEF00120_00/hKawpBtTlslSEUCVjXJzGLSWKWQNKOqAUULpZMZFtrDMlYOhxJwLIOTXTAdxxwCO.pkg	482
Soviet Strike 	PS1	US	http://zeusXXXXUP9000/NPUJ00061_00/uo1h0noBCnsNKWLJGwmX6P0L62o4VbWkHkFdJlWI9VjPMyvWmDrmyH354CamXKVdNxWqXHcGtONlSfjtjkn1qCEaXTDn1RUMaPimm.pkg	483
Ehrgeiz 	PS1	JP	http://zeusXXXXJP0082/NPJJ00173_00/dukPVT8TQXeNooUQcxuW1mf8YJfHeii1QH4F2RCqjmDwLX76hkyNavdlxorm7VQy5YaHjJdBhITKtN9frohCQvW0F9CqkC0FNwEAw.pkg	484
Tekken 2	PS1	US	http://zeusXXXXUP0700/NPUJ00213_00/esgNLJQGhCeCUXqlGN7v3M8UO1ulnuDJ6w3Q9KERVMCHo4sGilUBv5nvoNqOuQ1oibeULfFwnfP4TyvRacfaKeeamNoaQiXLdIP19.pkg	484
Tomb Raider: The Last Revelation(R)	PS1	US	http://zeusXXXXUP9000/NPUJ00885_00/wAiDvyi2JH3uWuElBh9kRa8LT7hXpEgLXNVNrEC31iP3wyJQvdLa6bAmpABdAWXifnGhKDwa7qARb17dLkO4cv2H5vKP6tOMdc2i2.pkg	484
Darkstalkers 3 	PS1	US	http://zeusXXXXUP9000/NPUJ00745_00/GiSyKQgldWjqgkQkqYrUxwHijnAyDopeuxSYHinVQnMuijyvGmmrKBxmTZDFmwlHHmAEPZWRkgPtGUlfHHfiJSRZirkSxGFIOOhOW.pkg	485
Tekken 2 	PS1	EU	http://zeusXXXXEP0700/NPEF00109_00/Auqs8KRp3A3cS8724Xy1WSFpK2HWUUx3EqAiqHUfgsO8E7InsNgK241MmpQE36DG.pkg	485
Tekken 2 (German) 	PS1	EU	http://zeusXXXXEP0700/NPEF00109_00/5BxOgQSOuNHKUdyiVDEBGvEWNRyxwiYld01Aa6Awrbj1WxKcQFr7EwEePDKQ5Km5.pkg	485
Future Cop: L.A.P.D. (EN/FR) (German Store) 	PS1	EU	http://zeusXXXXEP0006/NPEF00062_00/91Ghvn2BfSEBsJtKWBA64CWLNvCQgqS3FExyLGMGYjx1PYVOX1Ig96ooV6L5KN9VkkoObgkkwOj7rX1wpf5brUJiREp6sBcxHL9JN.pkg	487
Future Cop: LAPD (French) 	PS1	EU	http://zeusXXXXEP0006/NPEF00062_00/5GsQueFwrlY3kKC0t1mmQrsUTuV5YLMrVU2hy9chdd0XvWep7dNAuYhgIropwcX4xKHPIvGeFrOea9JcshAeE88MJfOMIwWRREofx.pkg	487
Soviet Strike 	PS1	JP	http://zeusXXXXJP0006/NPJJ00216_00/gnYKVq99ga3xukVFMARgvGVhOacDBjAEl4mY0UDA0HiNvIoql2VFK68W7qsJvEUXUpBSoso6jSJnF3WlqIBIUEut1eAbstrwx4D5t.pkg	489
Tekken 2 	PS1	JP	http://zeusXXXXJP0700/NPJJ00002_00/awX0q0CAJjxecGAMQr3W4sw3v6xrbO4tGp5yFwGkcuSsTFF0YQDGlAarYq74fxQ2i69LVMgj9QlsQxunK1GIcjGFsdinIqGu7LoSh.pkg	495
Vampire Savior EX Edition 	PS1	JP	http://zeusXXXXJP0102/NPJJ00509_00/eCfMciDthPiYXHCUeTIhsbXcdyZMQwWEquySjAZDtDukYeboujOifGoUBqkDLRTwWLETzsuaQbjwOyOKOQGHOVKMdXGOoGFzsQXaT.pkg	496
Linda Cube Again	PS1	JP	http://zeusXXXXJP9000/NPJI00040_00/6Nqb6mthi9gvK7OyAQPMAcaFksWLPFetHVPBp9MtKNC88uPHNyHPDFK9kEP7PEgN6QjbnoTyb1oEn2HO9xLgWIwlhqKJE2nw5TH7M.pkg	498
Dragon Valor 	PS1	JP	http://zeusXXXXJP0700/NPJJ00708_00/bhlQguBhYKoGQCxwSDvGpvKeVuGFpgMdRslKAcrvBNvXLOnbriguGUIjWrCGzVOhvfotDqGkifOALHxnwbuYTOXGiXDkLjjHTWpqq.pkg	502
Um Jammer Lammy (German store) 	PS1	EU	http://zeusXXXXEP9000/NPEE00053_00/ezvBlBLxaHRThBhDxAwQvVxSuvvlngAjxghAuKYKCZdoCQWCazVHDWMiPpZaZpms.pkg	506
Um Jammer Lammy (UK Store) 	PS1	EU	http://zeusXXXXEP9000/NPEE00053_00/odIZkoNAmIrlUmnCVGeqsBxjiWesfVQQMreLqdiCAzAfpIRIPioZWZFMXtQOcPyF.pkg	506
Rising Zan: The Samurai Gunman 	PS1	JP	http://zeusXXXXJP0002/NPJJ00619_00/bjrtZyMmdryePQmUGjxMmCprpKKCNPyyeVBGwBQVgimNgoSqWZbTECMQbJUSmmsALKOrOBwGKfiRJZuEPjjwPDtlAepuZEUCMGjNP.pkg	507
Um Jammer Lammy	PS1	JP	http://zeusXXXXJP9000/NPJI00030_00/eCVdFatXwXHPPRcFiutfvatqEDhXrDPkZCCjWfJaytLanqyyMtgGsGFIgvIteHmJJCdYSZHmXKmCmoBKulamUhQiGfjocmbmbowKk.pkg	512
Um Jammer Lammy	PS1	US	http://zeusXXXXUP9000/NPUI94448_00/yBFTVDBQNR8p7JkAv7e2xXKDg25fe2lMGE6RPdFRFUeFR8UJiLW3KY30uPMsmPQKM7AuvBIObqbAHYx1vPChXWF8cDbN4uuC0OnSS.pkg	512
NOEL: La Neige Special 	PS1	JP	http://zeusXXXXJP0571/NPJJ00408_00/IFpN6xddxw7bxOCLHJbX8mmhabKxoRJxyuYtG7XC4Bsc38mFlR12oY8AGdjTOcymKylL6XMrG6c40wC9ggJEebHum3hw0mIDA8iNh.pkg	514
Doko Demo Issho	PS1	JP	http://zeusXXXXJP9000/NPJI00078_00/htzFjIibkqnAgDqflwzEApYrIETblHAixVXTWdUqKwqGhTQtxMvwJLdKiUKAcjPUQDEDLRcyQcOAtSibKsJAYLPEHKvXEuyyxLQza.pkg	515
Kouyasai 	PS1	JP	http://zeusXXXXJP0213/NPJJ00203_00/FJ125OHFRIcATixFEmbsuMputTWb7KA5vPOeqdbn7gpdO1mqSoOk2wJ5cLQ8xInYBOCiMQygM2IFrKdJw2o24eUdCjkN5ff7bKhi8.pkg	525
Himitsu Sentai Metamor V Deluxe 	PS1	JP	http://zeusXXXXJP0614/NPJJ00258_00/uYs9SfhjHrrA2adFvicIgva0jApiwFvw2GaEDvQ61DdXw8DI8FkFjUrexCuCMCvbnS7utHoGQwGcnl7cl4PY0mIrEVxXcw9LT3KDQ.pkg	527
Rockman Battle & Chase 	PS1	JP	http://zeusXXXXJP0102/NPJJ00724_00/bnbOrKfhdaojgvUYIqPvDZVKVShABvdUeFzqfhYkoCNFZqjCOwBoVGSJYwSnVSNhPjKtyNcjruxZdinMhGzhqnNkSXhaKHebppMdM.pkg	539
Tokyo Majin Gakuen Ken Kaze Tobari 	PS1	JP	http://zeusXXXXJP0004/NPJJ00637_00/rzdIBucwLcSGzQoTGqpDJohFzdZltjcXBPtUeQdpalvgUOUkSQqdFBqsFzuxrxtMQglnhEHjXzZvgeBHEhGqvZizjTQxWTUYxlANH.pkg	551
Parasite Eve 	PS1	US	http://zeusXXXXUP9000/NPUJ00662_00/nkecymPHyIjQSpohRghsgdQUSQBWWGkLAkrgRPfNeQTVyUdVwJpfMBfdDynbEbzBRIzHoaNsBpasTuMRHnfanhFvZOhDDAUKSyayq.pkg	552
Parasite Eve 	PS1	JP	http://zeusXXXXJP0082/NPJJ00455_00/sT1ddN4sCL7s040IX9QVxUCLT438DeQYDQ8vKEwUAVMiwlaBIQVxhMFaKKkks4kHNvH1CG8wykT9XaxR2sDBu6bXqxDIMQoVpDk7Y.pkg	560
Arc The Lad III  (req. OFW 6.60) (DateCode 2013-10-09)	PS1	JP	http://zeusXXXXJP9000/NPJI00050_00/ciAQlVVOzBbLpDZFQxLNBcDDwQHCMwnryCRJHFpuRsxSmUIVgnVxmMfXODprcLppJPCNnmInSbEqMlnxyYqBLxkzEANZwaQfRmYFl.pkg	590
Arc the Lad III 	PS1	EU	http://zeusXXXXEP2039/NPEF00169_00/xTgQQWMrqmvoaAYrYTnyOhDXrLCuDoISZWwBPkAflUxYcaXDFniWrRRhMOfxtYhx.pkg	600
Rockman X4 	PS1	JP	http://zeusXXXXJP0102/NPJJ00725_00/vNpoZsyCRtmRpBKYhJQghqQcEYaeigEtlxsaXMOOpeUBcSHKWmauSMHVPemsqfXmYPpzpnYpTtCmFDmDOYZqPmeNbqAnynSvxwmQR.pkg	600
Metal Gear Solid: Special Missions 	PS1	EU	http://zeusXXXXEP0101/NPEF00302_00/xhBZuWGyyWZIjFZDsUWYyrLIwmgJUPKfESpreQtPlNIsvtCWVpJVmWSDoapbbloS.pkg	607
Metal Gear Solid: Special Missions (French store) 	PS1	EU	http://zeusXXXXEP0101/NPEF00302_00/PmdWeZQahXXADaYWXxwwhZahcnhqiyBVKpxfDJPSGTqtHyLNnoRSqhmyHlQHVTIK.pkg	607
Metal Gear Solid: Special Missions (German store) 	PS1	EU	http://zeusXXXXEP0101/NPEF00302_00/yPtclbSVSahHbOSWInagNtdycilVALvJZpxEAmtsfjpzZRqeHRCWQhXUIFLcCUXM.pkg	607
Metal Gear Solid: Special Missions (Italian store) 	PS1	EU	http://zeusXXXXEP0101/NPEF00302_00/eKMjyMPjjuHrGwybyJAxSgzWzGidMwudNhYOlMiKDGSXDLUMfIjRkXiqSHFyXFKe.pkg	607
Metal Gear Solid: Special Missions (Spanish store) 	PS1	EU	http://zeusXXXXEP0101/NPEF00302_00/kapsVdSFNUeXZvfppfGtMLGqEbBMmaYIypShPEYpssUrYQxwpxaxdeiEHYmFRklA.pkg	607
WILD ARMS(R) 2	PS1	US	http://zeusXXXXUP9000/NPUI94484_00/IxN4i3HdVg3E030QUS40D3yqjykwDcGPfBXw4i1C8LmuetVwMlsUJc7kBl5d2ON3Je2gnJgiqDSml3EqwbFjpHrTqFueOR0C01BaQ.pkg	614
Arc the Lad III	PS1	US	http://zeusXXXXUP9000/NPUJ01253_00/oTNnBFahDyPVwCeRDJMaQqoESbSfEpuNoJfbhaONudjZtFdmRHKYefxpvclkqkzvwgPXLssZroOeIvXUQWzQUFNAtGgNDLqjBHozW.pkg	621
Wild Arms 2nd Ignition 	PS1	JP	http://zeusXXXXJP9000/NPJI00036_00/ceK2vmmBWLEt18kMomyjiQr7gH37dRBkCA1WGs77oeKtmQ32bTM2odbf7DD1YLpgMfKJ0jDEwgEfhYWa98d2vPPEqhejCW74qX9YS.pkg	622
Omise de Tensyu 	PS1	JP	http://zeusXXXXJP0242/NPJJ00411_00/Cpa1iBgg8NLWiVG4GxvLewq6JTQF3kixLXT7LwV225rbvop265CqAFu6Wm6yGvMxrkT5lD9vBjk4EIoIetgmajrJ1TQPvryAH9eiv.pkg	628
Armored Core: Master of Arena 	PS1	JP	http://zeusXXXXJP0506/NPJJ00105_00/spzUQLWNyOpJrciRzzVmKTeWWYDCStipyCOvZZlaPSOIKJbLaRbbdsvsHjvJfcpjflovujrrkTMPBADRVNzwvWqdPKFgQGYPBTHSM.pkg	655
Maboroshi Tsukiyo 	PS1	JP	http://zeusXXXXJP0179/NPJJ00407_00/JJinukrTqoYDacoabIxtHwPDXMG7ggahOcOHsOLFXjTWa0RWwWJqg7JBGfQktSPBwoI3K7YsfbAKlKFAMSRy14WVdNba89NOrLMtH.pkg	671
Langrisser IV & V: Final Edition 	PS1	JP	http://zeusXXXXJP0038/NPJJ00309_00/QA5Tamfcp0ex42AYKGt3iie47rnoNPWpPc3BRLi62wQMD9GwRSdA4yBvxVNQnwAJrmxrEOPlsx2YEnmNKExMaHHgPWlpqoqiGTlfo.pkg	680
Command & Conquer: Red Alert Retaliation 	PS1	EU	http://zeusXXXXEP0006/NPEF00042_00/AopOPWFl47XAPAmCl7JwAwnFt1QJYmmtAC01LqvbLBADVCe3YdYdyJ4hNJW1bUFPNJ6VVD0DanG36H4mWpadMTxmiWkygRMmuTVqg.pkg	696
Command & Conquer: Red Alert Retaliation (French store) 	PS1	EU	http://zeusXXXXEP0006/NPEF00042_00/VYSPtnkXlPMpFrJRDUrKyiw75xqIu74Pc7S7i92PUiYa6esfjDfLqvq52218PbGlgoEJVlmEHGFiWN0AUXwM73NECUwijkVuAx7QP.pkg	696
Command & Conquer: Red Alert Retaliation (German) 	PS1	EU	http://zeusXXXXEP0006/NPEF00042_00/ejgTtyeSKy6xTH2iCGUYk7EqPVqrBFETNEVaQloW9Bi9v6Jr0WmHTyTDpHrBIKsyFIfTVTBpqQh1X01L296iCcS0Ae89QHWWfVMBH.pkg	696
Command & Conquer: Red Alert Retaliation 	PS1	US	http://zeusXXXXUP9000/NPUJ00665_00/MMM7xoFUXX1GGcKgBR1TaCEFdB8mkedgtXaQgYgAYkvGOL7T8UH6Eqv9oPWy27DxHYOIraOE7mtkUxJB790Yh3wX9f7CXxDxOnQrR.pkg	702
Parasite Eve II (German) 	PS1	EU	http://zeusXXXXEP0082/NPEF00150_00/JZIpYOnWJRbcjNSxehqelSmhyKcCtRdskoagtVSOFCvTQaIqluLzmsSSKlCvucqo.pkg	708
Parasite Eve II (Italian) 	PS1	EU	http://zeusXXXXEP0082/NPEF00150_00/bMBWOQZomBLPKGeeYkDUFTwaZAQwthnRUXrGAWeFaMKjobyqxoXMmYRQCqdjTojE.pkg	708
Parasite Eve II 	PS1	EU	http://zeusXXXXEP0082/NPEF00150_00/CYqtRKnvHDYfgeVLaGAuYIYONpayYqTRItqwTTVxNqiGzcJPdKdhXvsjydxApuIt.pkg	709
Alone in the Dark: The New Nightmare 	PS1	EU	http://zeusXXXXEP0182/NPEF00128_00/I5Gj1lYMNtskYDk29CAUxnRwgIc8WyUFwwiUsMhBPNloFQoLWuSUk5c7C1k0VMpT.pkg	714
Alone in the Dark	PS1	US	http://zeusXXXXUP9000/NPUJ01201_00/gbGosIRCsdPzXwLslkBeQJNspoLtCLagDKmEfuGyAZEridaFBaTonBhvIDAqWjAbYUvqVoAQfpRFPXOGwrrwFvFeEHrIBzNcClxGN.pkg	718
Xenogears 	PS1	US	http://zeusXXXXUP9000/NPUJ00664_00/DHCpjzQQMiGvSOkjGCyyLURgooacUmkzWPmZSKjGjECYzlelvOmXLQybZXHjLSNSAUnahhvThEAjprxqKKioZxpXlxQgvVIwRseIO.pkg	724
Metal Gear Solid (French) 	PS1	EU	http://zeusXXXXEP0101/NPEF00036_00/IaqHw4hR4HUJaYNJcxjs8pjOY02VAcdD2wFlB74Ar1Ev42m55pfu6JlWHUvbWYdrmD9L1WILWpMkpWjCqOt4pnIinu7D8asobheAg.pkg	726
Metal Gear Solid (German)	PS1	EU	http://zeusXXXXEP0101/NPEF00036_00/myGtjhpaAlkaPYpyaXFUwTKizpkRfevCBOAKcGpRnEFkoEoveHnKmXRuxJIdLFHE.pkg	730
Shiritsu Justice Gakuen: Legion Of Heroes (Rival Schools) 	PS1	JP	http://zeusXXXXJP0102/NPJJ00627_00/CQBtjTTQjwmMbifYFETBtotMiIheGsqbfjqRUKyzJlYsYVdMsDFOUylbssVOxnkLaYJpxVRbUzoePMOUbUgwIchgVhSWtytnxncaj.pkg	730
Tokyo Majin Gakuen Gehoujou 	PS1	JP	http://zeusXXXXJP0004/NPJJ00639_00/KoZHGqhKxNWgeStxvxqxKHcAWmCsviQgOyDDcAvfgyqITQLgwQrnuzdssnuHtCFOMCtGKLgwaNBQmyQtLnnVyYfNLUwTtkqYLsXin.pkg	731
Oddworld: Abe’s Exoddus 	PS1	EU	http://zeusXXXXEP4134/NPEF00097_00/BSFUBQ7jnM3RL9jPo3s2Ri0xdHvjwWf0CeFgimiXFOWF0ANjRM9OXnaRfWqyShsNifFlBAmGD9KUb10dJQnHC2onAfntYkPCUax43.pkg	732
Oddworld: Abe’s Exoddus (German Only) 	PS1	EU	http://zeusXXXXEP4134/NPEF00097_00/tbhla5Qh3JO1CjiUEu4C5K4QuAaxsCTHT9WfnnstLd4pieiryJxkI7a29XLqxKVKohmDGNujcd5OYjBA2kyueaQK4y7TkVNxHUegW.pkg	732
Oddworld: Abe’s Exoddus (Italian Only) 	PS1	EU	http://zeusXXXXEP4134/NPEF00097_00/mSTxgj9gYgOHfpUqgIX34EEN1pLOs6s00J4DKYsRFxbmwXxJBb2yjfhFUIYcXrShD2NrTxtxgNImbEr9uC6taTOFDcmP9SUTGWoa0.pkg	734
Oddworld: Abe’s Exoddus (Spanish Only) 	PS1	EU	http://zeusXXXXEP4134/NPEF00097_00/HWL9QKC8VnapkQPoq8FohU9V8eBYKdKg9Y4h6lR4IVc5SfCaqwP1cHvUhd7sSUA8ciHIkS3gVurPNaX4M77Vol61aQl7yfTNqxA3j.pkg	734
Metal Gear Solid (Spanish) 	PS1	EU	http://zeusXXXXEP0101/NPEF00036_00/ieDi6T0khUrxOHjw50WR1DACFcqkAmOE17XK7DeYHAthEhEhIaeeWTHuTeMmsaEog6TOKmNO8Uhd4cxU7NcDjcF21Ruynu8fSCsST.pkg	745
Biohazard 2 	PS1	AS	http://zeusXXXXHP0102/NPHJ00063_00/Sr91VI191uCSLF0Yl16Gse0v9GXYoRmBMxfq9HmjLDoREhB2kgTFfUkoldWTjgQ8eXArURV8DHtY4SE81rljPmasAPrpIp7xjkMOn.pkg	746
Biohazard 2  (DateCode 2010-01-13)	PS1	JP	http://zeusXXXXJP0102/NPJJ00129_00/6FMIvovv9qIFQRAeaTDiqywAJkCHtvWoUiKn9gE3Ax9IsAVFjSLc0jnwVuTnMXjTikKA6DBtlfsEJwyneaRPMRuAqJ4t8rWj9U0HY.pkg	746
Metal Gear Solid 	PS1	EU	http://zeusXXXXEP0101/NPEF00036_00/Rn68wDWvr6K8pCtQ9SOMls2sEGuWbcavY5hqRxhpRbPbwGhdu66Cv8faMLY9u4SyTdlkNNoorURdmi4b8aUmtWP8Qlna4DrhsjIYS.pkg	747
Xenogears 	PS1	JP	http://zeusXXXXJP0082/NPJJ00166_00/jdjHiSSiMG2V7AbnDSkBOWycPS8slXIbjOLTHMKUgr9ScOCeVbG3uD4JUNCf9420PYHQcBCiAfnV2tRlSYNkHiEfGcXFPTk6enCMa.pkg	748
Metal Gear Solid (Italian) 	PS1	EU	http://zeusXXXXEP0101/NPEF00036_00/OcYkiLLCAuW0Aon1ppflh1QQyYGcapJ5E3fKjkEt1OOSvuqKfM1sl2Fi8UUPQYLVnNgBnXw0A0vsARxSPRfAngGacNwGr181bXDEf.pkg	750
Oddworld: Abe's Exoddus(tm)	PS1	US	http://zeusXXXXUP9000/NPUJ00710_00/jIlns5FqsgNERwsTuxqgU4IdgWKK7T90DYxPBXkT9xwACqiBeSuKxAXLADFCqbewolmiIRTDIK2uu03C4uhlPPNrCgMaAnU3LYDAM.pkg	753
Resident Evil(R) 2	PS1	US	http://zeusXXXXUP9000/NPUJ00748_00/iJJAibaIAJubbD11GHT0aJWF2uRCI9435vae1KMEeoqmlMyRA2OjvM97pKQrcjiKFwIaOBHr4XhdEFDosoOxKptqg4qBuG1tbv8MM.pkg	757
Resident Evil 2	PS1	EU	http://zeusXXXXEP0102/NPEF00198_00/cIMAVrEAFsfCTrgQFDQNdUnLsbbfTppFXZjSgLsNNNxAMcDEbIwZpHvMnTaeJiTV.pkg	761
Resident Evil 2 	PS1	EU	http://zeusXXXXEP0102/NPEF00198_00/kzAnLYhtHyYzIOjmwuEbDMLILKQtpQdjkLJTinQWIZatHfARnxNJqjZKlxyNErUZ.pkg	761
Resident Evil 2 (German) 	PS1	EU	http://zeusXXXXEP0102/NPEF00198_00/YAZYFNFCMtHZNLGmXzvqlDKgESTrdcUdwiyLpazKeaDUIkVVMiLLzadGCmpisORT.pkg	761
Metal Gear Solid (req. OFW 3.93)	PS1	JP	http://zeusXXXXJP0101/NPJJ00145_00/0YYaIuvnGQMbf0CHUDEVuVbNN4P5loYewTovg24lxdk5UTr8TVFHHItvJqYnb6TG7eXBmy6FwKYuH2QdAfefs3C6pDCJLLvMOxEo2.pkg	774
Parasite Eve II 	PS1	US	http://zeusXXXXUP9000/NPUJ01042_00/vrfGpkwuVOqvLvTZRuyyNqwYtdLVVFjoDAaQNcyCClXhvpzatmmwwwsZrrzyowOYPFgLyiajRyfDDXugoMyFhMkdRUfDGmNNuAiBe.pkg	774
CHRONO CROSS(tm)	PS1	US	http://zeusXXXXUP9000/NPUJ01041_00/wSpcEXvxHRJlwkRwhjMUwNprqrVwaExubFMGKqUxLCOBlZpxuFeeOIstUiNMBSbOamtEmlMsqespOIansJHbezkevMhuSHJxxkOvN.pkg	778
Metal Gear Solid 	PS1	US	http://zeusXXXXUP9000/NPUJ00594_00/8BrEWinG8ghPsDVpmYVOmlh3btFfrkYxHjjmVn6X6qeqGKM2RB4eklmBljPYNeDyEVVT9cF0OPMNREpuscT8nIHygRSfHo9JsfeJm.pkg	780
Chrono Cross 	PS1	JP	http://zeusXXXXJP0082/NPJJ00490_00/LGHxIhoEgKyL3o1s8hfhPt0oHjQ1aiicQlcXypVNG9IIQsJQUdMQAkSra2CuUv8qt1I4cTe11bccewggF9qhUwTOfbnWU0RyvoMDo.pkg	782
Parasite Eve II 	PS1	AS	http://zeusXXXXHP0082/NPHJ00223_00/hhetStNWMyQsAZgpqZElxgdDKWHfiieUFoszqFYvMsOZMQpTHGvKGyZGdwhnfrdzAtqLQLaszviDnSqNapGDrRBdVxLOtUytksraO.pkg	783
Parasite Eve II 	PS1	JP	http://zeusXXXXJP0082/NPJJ00456_00/oEEEkELc4F0CHTutdf3kKW7wasOyIFEjySeSuk1vHfX7b9EclOTvf2uO504O88FBYOApCMhmHYCI8dVndNpo7ULW0lvurQbwVSuJ1.pkg	783
G-Police (German) 	PS1	EU	http://zeusXXXXEP9000/NPEE00051_00/Jxkw3cRuMvkenxxEX5RcExhPG3VBc51qqXYad75Mp7kUlrmiME5EV4ktPFoFAUrcwQYyhh2loc5SFbci6847XOE6ebf44tIyXx16l.pkg	802
Sougaku Toshi Osaka 	PS1	JP	http://zeusXXXXJP0747/NPJJ00421_00/DcGdswlVgYpWXdpMc1bJbTb8RGbHhsuXg2qsSt6w5i1oYYbV8SQ7sdOm7L9c21pYWJopgrrlgw2EExD5mWKdqjHPT14ySghdUfGHc.pkg	810
G-Police 	PS1	EU	http://zeusXXXXEP9000/NPEE00051_00/dO6PHnoemkmHmvQWYkLecXAO68oDyK1eajwRFugkLrKUF6MlUWVnmSV2F5gv8OF808RGPEbHarXfHCVR0xYpU8LjBIuEmEJxSksOV.pkg	812
G-POLICE	PS1	JP	http://zeusXXXXJP9000/NPJI00066_00/jeAYsIKKsJUopW7sn014dNbS7JGA1NVuKrwtNId4aoJCkHoTVyV5wkbNtYvk9Cb1KASpNFLnFHjSiNED9EmTQMIVGL78sK8rbyUyv.pkg	821
NOEL NOT DiGITAL	PS1	JP	http://zeusXXXXJP0571/NPJJ00313_00/VeCoP2CkhX6fc4WVggWkJHiKdUXVGQ5SJM0vPceDhSIsDMFnxv8OiYNLPI0kp7nYgVcAikDKTgDfFhJk03bjFJr7UMeBLSlQaG3gA.pkg	825
Grandia (German) 	PS1	EU	http://zeusXXXXEP0184/NPEF00124_00/Po5GE79iANkQKFHskBCBkWxESQGiLxQiqFOn1X3JfrGx2RnV2bFqJTVe0hCGp3hU.pkg	835
Grandia 	PS1	JP	http://zeusXXXXJP0184/NPJJ00259_00/8o6niVo5QYeKKUvFpjdn2toxWaNWvS74fbJOPeJnDfqSOwceg0Es1nlwMKYfsfSJAtvawr1WNtRFjlt9aObA44PJ8JjCKuVDXpWjf.pkg	850
Grandia 	PS1	US	http://zeusXXXXUP9000/NPUJ94457_00/38yjMO3yydtpELIeSrl9barnRKnpK9wKMq98vEBBE8fCKSFb8VUwG57wkBJoloBuuBvwVkD3GCbieH6DM1teyVrorKa1u1ukDSPgY.pkg	851
Brigandine: Grand Edition 	PS1	JP	http://zeusXXXXJP0530/NPJJ00236_00/VMESoSkAOHkTTwvYPD8MTO7e1hrXYxwcnE091LuEtMHCOvUqE9emDT49buRc33mfGEwq3iAN3kLHrmrMJfiRv2gU9jPG9scrJg5h5.pkg	866
Summon Night 2	PS1	JP	http://zeusXXXXJP0700/NPJJ00657_00/vvDuCMrRFiTvWBTahQykzdvxAgcKBRGDNJxbgAtMtpCXndIwmVbFVeopZRxqVAtGNtPzFfLQAHGLzxKSvjfadzSTNQqpVTZUJfFCr.pkg	886
PopoloCrois Monogatari II	PS1	JP	http://zeusXXXXJP9000/NPJI00049_00/RkW1NtNGMmh17SY4g6Y7hyqkDacVRQTFdGAcKhu8M1aTAcifsHlrg3nbd49yygxW8yPkXYgQYx6RgFAmOady8j8NosTVk3ftmXgOb.pkg	893
Syphon Filter(R) 2	PS1	US	http://zeusXXXXUP9000/NPUI94451_00/9fhc5BkSLQ8Oesl9jYLqrlXJoBSCTYIFYjWqmefxkXiPVRNA0gj98Wm6MYqY1Mv1D71DxqHtv4huHVmAWYwLQNT844WNcI0yAl61K.pkg	898
Command & Conquer 	PS1	US	http://zeusXXXXUP9000/NPUJ00379_00/9xLYGEfOpc5BIPm41owm4EWamqvK9Wy0FYeI731mcOx7PgF08v9LEhEpDFf4FgyQD0FySlbhehonVNsSeFPAiHFmmXn8AASllxqci.pkg	901
Policenauts 	PS1	JP	http://zeusXXXXJP0101/NPJJ00157_00/Udw8xQoosRNXVNKFQD02vS2dN0B0fi0Wk1gcrlNSEo1qFMvHDAGQCmVf2yjUkhvEjrepGkQCFB3QmtsncvWTGjLlBTQNbnnCa2E8k.pkg	903
Command & Conquer (French store) 	PS1	EU	http://zeusXXXXEP0006/NPEF00029_00/NO9AfSugn14BqeQxLcaeoGjXAB6gQ3gWwup0W86DyE3cb4WfdU5Q2wC3MGdW0PtWAj9P8yKhHNqauGIVFKHQQaOiudETlcwB1Rflg.pkg	907
Command & Conquer: Red Alert 	PS1	EU	http://zeusXXXXEP0006/NPEF00028_00/TJ5seikWIrSRP33HbsBPMPkhySqqi4VQxE2YVaL48Yb70CLnVjLXmmRbrP11iU6pv4Aat8DU0jGK5oqU1AvVFg1y8HClmdGNak8vs.pkg	975
